"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1806159834410332477","Thu Jun 27 03:04:57 +0000 2024","0","@MakeMacan Semangattt adek! Semoga bisa dapet sekolah yg terbaik. Sistem zonasi ini emang zonk banget buat yg rumahnya gk deket sekolah. Ky 2 km aja udah susah banget masuk.","1806161769070809384","","MakeMacan","in","","0","1","0","https://x.com/siwppe/status/1806161769070809384","1178941149127438338","siwppe"
"1805904386260177259","Thu Jun 27 02:50:18 +0000 2024","0","@pdkjateng Ijin tanya... Yg dijadikan tolak ukur jarak itu apa ya? Karena jarak ukur menggunakan google map berbeda dg sistem hampir 100m... Sy hafal siapa saja yg benar² tinggal d zonasi tsb krn sy orang asli...","1806158085024845899","","pdkjateng","in","Central Java, Indonesia","0","1","0","https://x.com/tjah_bagus10/status/1806158085024845899","1654429507095511042","tjah_bagus10"
"1805496358713147544","Thu Jun 27 02:42:02 +0000 2024","1","@wahdoyu @harjonoabi @newcastletrey @Pensil_HB @ainunnajib Zonasi itu tidak tepat waktunya. Hampir 6 tahun zonasi berjalan tidak ada penambabahan sekolah guru dll. Orang pintar pasti g ingin jadi guru karena tidak sejahtera. Lebih baik hapus zonasi perbaiki kualitas guru perbanyak sekolah. Biar sistem skrg pakai kompetisi.","1806156004301865402","","wahdoyu","in","","0","0","0","https://x.com/rendi078/status/1806156004301865402","3269754030","rendi078"
"1798877533812965744","Thu Jun 27 02:35:20 +0000 2024","0","@earthholic1 @pdkjateng kl online sama aja.. yg bagus ya tes online sepertiau masuk perguruan tinggi... sistem sekarang masih banyak dimainkan dari zonasi afirmasi prestasi... ruwet wes..","1806154318787338445","","earthholic1","in","Jalan tanpa ujung","0","0","0","https://x.com/MironkNr/status/1806154318787338445","1259367731985408002","MironkNr"
"1806139962573893982","Thu Jun 27 02:31:30 +0000 2024","3","@txtdrpemerintah Gw kira Pria ini Minta MK hapus Sistem Zonasi Sekolah. Biar dia bisa sekolahin adiknya di sekolah yg seaeah sama kantor dia. Ternyata nauzubillah","1806153350460944535","","txtdrpemerintah","in","","0","0","0","https://x.com/ElioAglio/status/1806153350460944535","1245685001108090881","ElioAglio"
"1805867776361611282","Thu Jun 27 02:07:12 +0000 2024","1","@5teV3n_Pe9eL Makanya tolong jangan hilangkan sistem Zonasi utk bbrp kasus di wilayah tertinggal krn zonasi sebenernya bermanfaat utk kasus spt ini. Saran saya buat sistem zonasi situasional berdasarkan wilayah yg membutuhkan.","1806147236524597526","","V3g3L","in","Bandung, Jawa Barat","0","1","0","https://x.com/Mudiiinn/status/1806147236524597526","1528209145736085504","Mudiiinn"
"1806094672382882196","Thu Jun 27 01:45:50 +0000 2024","0","@sseirioz kayyy :( jadi dejavu aku duluu :( semangat yaa khall semoga sekolah yang kamu dapat bisa bikin kamu termotivasi buat berjuang di ptn tenang ptn ga ada jalur zonasi kokk semua nya fair. emang sistem ppdb ini aja yg aneh","1806141859175202969","","sseirioz","in","ina ","0","1","0","https://x.com/adorabletanz/status/1806141859175202969","1541223701458300928","adorabletanz"
"1806137059176014292","Thu Jun 27 01:26:45 +0000 2024","0","Kalo sistem snbp masih melihat sekolah favorit percuma pake zonasi juga ","1806137059176014292","","","in","","0","0","0","https://x.com/elonmushku/status/1806137059176014292","1788221721696493568","elonmushku"
"1806129203617861839","Thu Jun 27 00:55:33 +0000 2024","0","dengan menyimpan kontak ibu kos gw jadi tau betapa ribetnya sistem zonasi ppdb skrg","1806129203617861839","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/myweednirvana/status/1806129203617861839","1078249645732548613","myweednirvana"
"1805733778821988526","Thu Jun 27 00:49:18 +0000 2024","0","@hcjlund emang ga terima dan bener zonasi mempersulit orang imo. yg kayak tadi gue bilang zonasi udh ada dari dulu cuman kuota nya lebih sedikit dari pd yg sekarang yg hampir setengah nya zonasi. gue setuju nya balik kayak dulu sistem nya tanpa zonasi pakai nilai atau tes masuk SMA.","1806127631295033602","","sleepycla","in","Haechan heart’s","0","1","0","https://x.com/bbluert_/status/1806127631295033602","1283387342581952512","bbluert_"
"1806125255783776441","Thu Jun 27 00:46:25 +0000 2024","6","Banyak guru sekolah negeri yg selama ini dianggap unggul skrg pada stress dengan sistem zonasi ini. Ketika input siswanya beragam. Udah ada effort lebih mengajar hasilnya masih begitu2 aja. Wkwkwkwkw","1806126907618185300","","ubegebe1","in","Indonesia","0","0","7","https://x.com/ubegebe1/status/1806126907618185300","267083380","ubegebe1"
"1805733778821988526","Thu Jun 27 00:46:25 +0000 2024","0","@hcjlund ngerugiin org2 yg punya harapan mau sekolah favorit karena zonasi jadi terbatas dan bersaing sama anak zonasi. alhamdulillah kalau ada sistem nilai rapor yg ga ada tuh nasip nya gimana disitu gue kesel nya.","1806126906670260730","","bbluert_","in","Haechan heart’s","0","1","0","https://x.com/bbluert_/status/1806126906670260730","1283387342581952512","bbluert_"
"1805733778821988526","Thu Jun 27 00:42:34 +0000 2024","0","@hcjlund jalur zonasi itu udah ada dari dulu cuma kuota nya lebih sedikit dibandingkan dengan sekarang yg bener2 hampir 50% sendiri itu khusus zonasi. gua misuh2 karna gue kesel sm sistem zonasi yg dimna ngerugiin banyak org apalagi di wilayah kabupaten bukan kota kayak gue","1806125939061084602","","sleepycla","in","Haechan heart’s","0","2","0","https://x.com/bbluert_/status/1806125939061084602","1283387342581952512","bbluert_"
"1806125731275272600","Thu Jun 27 00:41:45 +0000 2024","0","aneh bgt njinggg sistem zonasi ini jarak 42m itu rumahnya depan sekolah kh","1806125731275272600","","","in"," 🇲🇨 she/her","0","0","0","https://x.com/to_scoupsy/status/1806125731275272600","1239771604697018368","to_scoupsy"
"1806121730848747758","Thu Jun 27 00:25:51 +0000 2024","0","sistem zonasi aneh bgt :/","1806121730848747758","","","in","room 707","0","0","0","https://x.com/deathtaniaa/status/1806121730848747758","719017196635066368","deathtaniaa"
